Date,Open,High,Low,Close,Adj Close,Volume
2016-02-22,15850.000000,15925.000000,15725.000000,15725.000000,12138.104492,2271500
2016-02-23,15800.000000,15825.000000,15025.000000,15025.000000,11597.776367,5038700
2016-02-24,15000.000000,15025.000000,14475.000000,14750.000000,11385.501953,3481700
2016-02-25,15000.000000,15175.000000,14725.000000,15100.000000,11655.668945,2984400
2016-02-26,15000.000000,15350.000000,14525.000000,15225.000000,11752.157227,3588300
2016-02-29,15000.000000,15650.000000,14900.000000,15525.000000,11983.725586,8837400
2016-03-01,15350.000000,15400.000000,15025.000000,15025.000000,11597.776367,3687300
2016-03-02,15200.000000,15350.000000,15100.000000,15125.000000,11674.965820,6498500
2016-03-03,15275.000000,15475.000000,15200.000000,15350.000000,11848.642578,4565200
2016-03-04,15350.000000,15350.000000,14850.000000,14975.000000,11559.181641,6026400
2016-03-07,14975.000000,15075.000000,14825.000000,14875.000000,11481.991211,4890600
2016-03-08,14875.000000,15425.000000,14875.000000,15350.000000,11848.642578,7200900
2016-03-10,14975.000000,15650.000000,14950.000000,15475.000000,11945.128906,6852200
2016-03-11,15475.000000,15475.000000,15475.000000,15475.000000,11945.128906,0
2016-03-14,15475.000000,15475.000000,15475.000000,15475.000000,11945.128906,0
2016-03-15,15250.000000,15300.000000,15050.000000,15100.000000,11655.668945,2915400
2016-03-16,15150.000000,15300.000000,15025.000000,15300.000000,11810.047852,3252300
2016-03-17,15400.000000,15450.000000,15300.000000,15450.000000,11925.831055,4338400
2016-03-18,15500.000000,15700.000000,15500.000000,15675.000000,12099.508789,7454000
2016-03-21,15600.000000,15725.000000,15525.000000,15675.000000,12099.508789,3192300
2016-03-22,15575.000000,15600.000000,15325.000000,15450.000000,11925.831055,3771900
2016-03-23,15450.000000,15450.000000,15275.000000,15350.000000,11848.642578,2121300
2016-03-24,15250.000000,15275.000000,15125.000000,15200.000000,11732.858398,2272200
2016-03-28,15125.000000,15200.000000,14925.000000,15000.000000,11578.478516,1350000
2016-03-29,15025.000000,15250.000000,15000.000000,15250.000000,11771.452148,1725900
2016-03-30,15300.000000,15400.000000,15100.000000,15300.000000,11810.047852,3043900
2016-03-31,15300.000000,15350.000000,15100.000000,15300.000000,11810.047852,5198100
2016-04-01,15275.000000,15300.000000,15175.000000,15300.000000,11810.047852,1568100
2016-04-04,15300.000000,15325.000000,15200.000000,15300.000000,11810.047852,1258600
2016-04-05,15400.000000,15400.000000,15250.000000,15300.000000,11810.047852,2027900
2016-04-06,15200.000000,15325.000000,15100.000000,15250.000000,11771.452148,2761100
2016-04-07,15325.000000,15650.000000,15325.000000,15600.000000,12041.618164,7103300
2016-04-08,15575.000000,15650.000000,15325.000000,15650.000000,12080.212891,2487900
2016-04-11,15650.000000,15650.000000,15650.000000,15650.000000,12080.212891,0
2016-04-12,15300.000000,15475.000000,15250.000000,15275.000000,11790.750000,2066700
2016-04-13,15275.000000,15275.000000,15275.000000,15275.000000,11790.750000,0
2016-04-14,15275.000000,15275.000000,15275.000000,15275.000000,11790.750000,0
2016-04-15,15275.000000,15275.000000,15275.000000,15275.000000,11790.750000,0
2016-04-18,15275.000000,15275.000000,15275.000000,15275.000000,11790.750000,0
2016-04-19,15275.000000,15275.000000,15275.000000,15275.000000,11790.750000,0
2016-04-20,16600.000000,17050.000000,16150.000000,16900.000000,13045.086914,6079100
2016-04-21,16900.000000,17100.000000,16650.000000,16900.000000,13045.086914,3449500
2016-04-22,16900.000000,16900.000000,16500.000000,16725.000000,12910.002930,2290500
2016-04-25,16725.000000,16725.000000,15925.000000,16000.000000,12350.376953,3208200
2016-04-26,15925.000000,16000.000000,15475.000000,15500.000000,11964.425781,3349200
2016-04-27,15300.000000,15300.000000,14600.000000,14625.000000,11289.017578,7996700
2016-04-28,14850.000000,15075.000000,14775.000000,14825.000000,11443.396484,5902100
2016-04-29,14900.000000,15050.000000,14650.000000,15000.000000,11578.478516,4169700
2016-05-02,15000.000000,15050.000000,14775.000000,15000.000000,11578.478516,2190000
2016-05-03,14600.000000,14750.000000,14500.000000,14500.000000,11530.764648,3805400
2016-05-04,14500.000000,14500.000000,13950.000000,14200.000000,11292.196289,5080900
2016-05-09,14000.000000,14100.000000,13650.000000,13750.000000,10934.345703,4655000
2016-05-10,13700.000000,13775.000000,13375.000000,13525.000000,10755.420898,3696200
2016-05-11,14075.000000,14075.000000,13500.000000,14075.000000,11192.793945,5425300
2016-05-12,13850.000000,14075.000000,13800.000000,13800.000000,10974.108398,1927600
2016-05-13,13700.000000,13800.000000,13100.000000,13100.000000,10417.451172,4628800
2016-05-16,13300.000000,13300.000000,12900.000000,13150.000000,10457.211914,3083100
2016-05-17,13150.000000,13200.000000,12550.000000,12800.000000,10178.882813,4410100
2016-05-18,12550.000000,13150.000000,12550.000000,13025.000000,10357.808594,4804100
2016-05-19,13025.000000,13525.000000,12925.000000,13525.000000,10755.420898,3935600
2016-05-20,13525.000000,13550.000000,13000.000000,13200.000000,10496.971680,3616200
2016-05-23,13250.000000,13575.000000,13025.000000,13575.000000,10795.181641,4651000
2016-05-24,13700.000000,13725.000000,13125.000000,13225.000000,10516.851563,4648000
2016-05-25,13400.000000,13450.000000,13250.000000,13425.000000,10675.898438,3129400
2016-05-26,13500.000000,13500.000000,13350.000000,13450.000000,10695.779297,2304500
2016-05-27,13450.000000,13900.000000,13175.000000,13900.000000,11053.629883,2840700
2016-05-30,13900.000000,14375.000000,13775.000000,14325.000000,11391.600586,4425700
2016-05-31,14100.000000,14375.000000,14075.000000,14200.000000,11292.196289,8409400
2016-06-01,14250.000000,14300.000000,13950.000000,13950.000000,11093.391602,1726200
2016-06-02,14100.000000,14325.000000,14075.000000,14275.000000,11351.837891,3510500
2016-06-03,14350.000000,14550.000000,14250.000000,14425.000000,11471.123047,3588800
2016-06-06,14225.000000,14425.000000,14225.000000,14350.000000,11411.482422,2730200
2016-06-07,14350.000000,14450.000000,14300.000000,14300.000000,11371.719727,3623200
2016-06-08,14400.000000,14775.000000,14300.000000,14500.000000,11530.764648,5262500
2016-06-09,14600.000000,14675.000000,14150.000000,14150.000000,11252.435547,2827200
2016-06-10,14300.000000,14325.000000,14000.000000,14025.000000,11153.035156,2801200
2016-06-13,14025.000000,14025.000000,13725.000000,13850.000000,11013.869141,3232700
2016-06-14,13700.000000,13875.000000,13700.000000,13875.000000,11033.750000,2184100
2016-06-15,13800.000000,14050.000000,13675.000000,14050.000000,11172.913086,3172600
2016-06-16,13900.000000,13925.000000,13500.000000,13675.000000,10874.704102,3913900
2016-06-17,13625.000000,14000.000000,13400.000000,14000.000000,11133.152344,4582200
2016-06-20,14000.000000,14000.000000,13650.000000,13800.000000,10974.108398,2064500
2016-06-21,13750.000000,13825.000000,13375.000000,13375.000000,10636.136719,4181900
2016-06-22,13400.000000,13900.000000,13400.000000,13850.000000,11013.869141,3563700
2016-06-23,13950.000000,14150.000000,13725.000000,14025.000000,11153.035156,2541300
2016-06-24,14000.000000,14075.000000,13775.000000,14075.000000,11192.793945,3043100
2016-06-27,14075.000000,15000.000000,13900.000000,14900.000000,11848.855469,9142400
2016-06-28,14800.000000,14900.000000,14500.000000,14875.000000,11828.976563,6752900
2016-06-29,14900.000000,15200.000000,14800.000000,15125.000000,12027.781250,5359100
2016-06-30,15000.000000,15175.000000,14800.000000,14800.000000,11769.333984,4030200
2016-07-01,14600.000000,14950.000000,14600.000000,14800.000000,11769.333984,2018200
2016-07-11,15200.000000,15300.000000,14900.000000,15075.000000,11988.017578,14920600
2016-07-12,15275.000000,15500.000000,15050.000000,15500.000000,12325.988281,7068800
2016-07-13,16150.000000,16200.000000,15650.000000,16150.000000,12842.886719,13008700
2016-07-14,15800.000000,16100.000000,15500.000000,15600.000000,12405.512695,6524900
2016-07-15,15675.000000,15725.000000,15350.000000,15500.000000,12325.988281,3576800
2016-07-18,15275.000000,16150.000000,15275.000000,16000.000000,12723.602539,5480200
2016-07-19,16150.000000,16350.000000,16050.000000,16200.000000,12882.645508,8258200
2016-07-20,16000.000000,16150.000000,15875.000000,16000.000000,12723.602539,8189700
2016-07-21,15900.000000,16000.000000,15675.000000,15900.000000,12644.081055,2220100
2016-07-22,15650.000000,15875.000000,15650.000000,15850.000000,12604.318359,2434300
2016-07-25,15700.000000,16050.000000,15600.000000,16000.000000,12723.602539,2630400
2016-07-26,16000.000000,16000.000000,15650.000000,15700.000000,12485.035156,3992700
2016-07-27,15650.000000,15800.000000,15325.000000,15400.000000,12246.467773,3036800
2016-07-28,15600.000000,15925.000000,15400.000000,15625.000000,12425.392578,6633900
2016-07-29,15525.000000,15975.000000,15500.000000,15750.000000,12524.795898,9768200
2016-08-01,15900.000000,16325.000000,15900.000000,16150.000000,12842.886719,9907400
2016-08-02,16125.000000,16325.000000,15900.000000,16250.000000,12922.408203,11746500
2016-08-03,16300.000000,16875.000000,16250.000000,16300.000000,12962.169922,8860900
2016-08-04,17600.000000,17800.000000,16400.000000,17600.000000,13995.963867,9318800
2016-08-05,17600.000000,17800.000000,17200.000000,17300.000000,13757.395508,7717500
2016-08-08,17400.000000,17575.000000,17300.000000,17425.000000,13856.798828,2932600
2016-08-09,17025.000000,17400.000000,17025.000000,17150.000000,13638.113281,2615500
2016-08-10,17350.000000,17950.000000,17300.000000,17900.000000,14234.532227,8637500
2016-08-11,17900.000000,18525.000000,17825.000000,18050.000000,14353.813477,9680200
2016-08-12,18400.000000,18575.000000,17600.000000,17700.000000,14075.484375,2951800
2016-08-15,17850.000000,17975.000000,17700.000000,17900.000000,14234.532227,1963400
2016-08-16,17950.000000,18000.000000,17550.000000,17750.000000,14115.247070,2632100
2016-08-18,18000.000000,18250.000000,17500.000000,17500.000000,13916.440430,6212700
2016-08-19,17650.000000,17775.000000,16675.000000,16800.000000,13359.783203,6661500
2016-08-22,17050.000000,17475.000000,16850.000000,17275.000000,13737.514648,3376200
2016-08-23,17275.000000,17500.000000,17250.000000,17500.000000,13916.440430,2768000
2016-08-24,17200.000000,17775.000000,17200.000000,17775.000000,14135.126953,1537700
2016-08-25,17725.000000,18000.000000,17475.000000,18000.000000,14314.053711,3347500
2016-08-26,18000.000000,18000.000000,17625.000000,17700.000000,14075.484375,1539500
2016-08-29,17925.000000,17925.000000,17550.000000,17600.000000,13995.963867,2796400
2016-08-30,17650.000000,18700.000000,17650.000000,18700.000000,14870.712891,9489400
2016-08-31,18900.000000,18950.000000,18500.000000,18750.000000,14910.472656,5756800
2016-09-01,18750.000000,19150.000000,18150.000000,18800.000000,14950.233398,4120900
2016-09-02,19150.000000,19150.000000,18600.000000,19100.000000,15188.799805,1603300
2016-09-05,18900.000000,19125.000000,18400.000000,18525.000000,14731.545898,1289700
2016-09-06,18425.000000,19250.000000,18200.000000,19250.000000,15308.084961,2622700
2016-09-07,19200.000000,19250.000000,18625.000000,18700.000000,14870.712891,4517200
2016-09-08,18600.000000,18700.000000,18000.000000,18000.000000,14314.053711,3614200
2016-09-09,18050.000000,18150.000000,17500.000000,17500.000000,13916.440430,2586600
2016-09-13,17750.000000,17750.000000,17325.000000,17450.000000,13876.678711,2666100
2016-09-14,17300.000000,17300.000000,16700.000000,16825.000000,13379.664063,2732900
2016-09-15,16600.000000,17575.000000,16525.000000,17500.000000,13916.440430,4923200
2016-09-16,17600.000000,17850.000000,17300.000000,17850.000000,14194.769531,4510100
2016-09-19,17825.000000,17900.000000,17600.000000,17825.000000,14174.888672,1175800
2016-09-20,17800.000000,17800.000000,17400.000000,17675.000000,14055.603516,3596300
2016-09-21,17400.000000,17750.000000,17300.000000,17600.000000,13995.963867,1685900
2016-09-22,17600.000000,18250.000000,17600.000000,17975.000000,14294.172852,5770900
2016-09-23,17925.000000,18000.000000,17450.000000,17925.000000,14254.412109,3289500
2016-09-26,17700.000000,17700.000000,17050.000000,17200.000000,13677.873047,4624000
2016-09-27,17000.000000,18125.000000,16900.000000,18100.000000,14393.575195,6356300
2016-09-28,18050.000000,18475.000000,17950.000000,18250.000000,14512.861328,6342300
2016-09-29,18300.000000,18625.000000,18075.000000,18500.000000,14827.852539,3619400
2016-09-30,18025.000000,18250.000000,17550.000000,17700.000000,14186.645508,5666100
2016-10-03,18000.000000,18475.000000,17850.000000,18350.000000,14707.625000,4803100
2016-10-04,18325.000000,18600.000000,18225.000000,18450.000000,14787.775391,3257800
2016-10-05,18600.000000,18825.000000,18350.000000,18700.000000,14988.153320,5204100
2016-10-06,18800.000000,19325.000000,18700.000000,19300.000000,15469.055664,8690600
2016-10-07,19300.000000,19450.000000,19150.000000,19450.000000,15589.282227,2772300
2016-10-10,19250.000000,19250.000000,18700.000000,18850.000000,15108.377930,2239300
2016-10-11,18850.000000,19475.000000,18850.000000,19450.000000,15589.282227,4828500
2016-10-12,19100.000000,19525.000000,18925.000000,19100.000000,15308.754883,4795000
2016-10-13,19400.000000,19700.000000,19350.000000,19400.000000,15549.207031,5019500
2016-10-14,19450.000000,19500.000000,18550.000000,19200.000000,15388.905273,5687000
2016-10-17,19000.000000,19850.000000,18700.000000,19800.000000,15869.808594,9210300
2016-10-18,19500.000000,19975.000000,19500.000000,19800.000000,15869.808594,6748200
2016-10-19,19825.000000,20350.000000,19625.000000,20100.000000,16110.260742,6230100
2016-10-20,19900.000000,20225.000000,19900.000000,20050.000000,16070.187500,3372300
2016-10-21,20200.000000,20625.000000,20100.000000,20200.000000,16190.408203,6854500
2016-10-24,20450.000000,20500.000000,20100.000000,20325.000000,16290.597656,4215200
2016-10-25,20325.000000,20850.000000,20325.000000,20750.000000,16631.240234,3679300
2016-10-26,20625.000000,21150.000000,20500.000000,21150.000000,16951.839844,2873600
2016-10-27,21300.000000,21600.000000,21150.000000,21550.000000,17272.443359,5064400
2016-10-28,21300.000000,21450.000000,20925.000000,21100.000000,16911.763672,2700600
2016-10-31,21100.000000,21675.000000,21100.000000,21625.000000,17332.554688,3462400
2016-11-01,21300.000000,22300.000000,21200.000000,22275.000000,17853.535156,6410900
2016-11-02,22500.000000,22700.000000,21950.000000,22275.000000,17853.535156,6523900
2016-11-03,22175.000000,22175.000000,20925.000000,21850.000000,17512.894531,7575200
2016-11-04,21000.000000,22000.000000,21000.000000,21850.000000,17512.894531,6006400
2016-11-07,22000.000000,22425.000000,21875.000000,22275.000000,17853.535156,4633800
2016-11-08,22500.000000,23150.000000,22500.000000,22950.000000,18394.548828,7703000
2016-11-09,22500.000000,23425.000000,21725.000000,22725.000000,18214.212891,5434900
2016-11-10,23000.000000,23900.000000,23000.000000,23275.000000,18655.039063,8925900
2016-11-11,23000.000000,23975.000000,22175.000000,22850.000000,18314.398438,11258900
2016-11-14,23425.000000,23425.000000,21800.000000,21800.000000,17472.820313,6734500
2016-11-15,21200.000000,21550.000000,20500.000000,20700.000000,16591.166016,7197400
2016-11-16,21000.000000,23500.000000,20825.000000,22900.000000,18354.474609,6311700
2016-11-17,22500.000000,22700.000000,21775.000000,21900.000000,17552.970703,3230000
2016-11-18,21975.000000,21975.000000,20750.000000,21300.000000,17072.066406,3428600
2016-11-21,20600.000000,20975.000000,20600.000000,20775.000000,16651.275391,5622300
2016-11-22,20525.000000,21600.000000,20525.000000,21425.000000,17172.255859,3974100
2016-11-23,21475.000000,22100.000000,21475.000000,21900.000000,17552.970703,5493100
2016-11-24,21200.000000,22100.000000,21200.000000,21475.000000,17212.330078,3273300
2016-11-25,22000.000000,22000.000000,21550.000000,21900.000000,17552.970703,2495500
2016-11-28,22025.000000,22025.000000,21500.000000,21500.000000,17232.365234,3123900
2016-11-29,21250.000000,21950.000000,21250.000000,21775.000000,17452.781250,5601000
2016-11-30,22000.000000,22000.000000,21000.000000,21000.000000,16831.615234,6929400
2016-12-01,21700.000000,22475.000000,21625.000000,22250.000000,17833.494141,4093600
2016-12-02,23000.000000,23000.000000,22725.000000,22975.000000,18414.589844,6316900
2016-12-05,23200.000000,23850.000000,23000.000000,23500.000000,18835.378906,6191600
2016-12-06,23950.000000,23950.000000,23025.000000,23250.000000,18634.998047,1721200
2016-12-07,23250.000000,23300.000000,22700.000000,23025.000000,18454.662109,4396100
2016-12-08,22700.000000,22850.000000,22125.000000,22600.000000,18114.023438,4820200
2016-12-09,22400.000000,23000.000000,22400.000000,22800.000000,18274.328125,4589200
2016-12-13,22900.000000,23075.000000,22000.000000,22475.000000,18013.837891,4546800
2016-12-14,22475.000000,22550.000000,22325.000000,22325.000000,17893.607422,4165300
2016-12-15,22300.000000,22825.000000,22200.000000,22550.000000,18073.947266,4199800
2016-12-16,22475.000000,22675.000000,21975.000000,21975.000000,17613.080078,5354100
2016-12-19,21775.000000,21875.000000,21050.000000,21100.000000,16911.763672,4682900
2016-12-20,21050.000000,21250.000000,20625.000000,20700.000000,16591.166016,4705100
2016-12-21,21100.000000,21150.000000,20150.000000,20150.000000,16150.334961,3157200
2016-12-22,20500.000000,20550.000000,19200.000000,19525.000000,15649.392578,6621900
2016-12-23,19200.000000,20125.000000,19200.000000,19675.000000,15769.620117,4281600
2016-12-27,20000.000000,20275.000000,19725.000000,20050.000000,16070.187500,3204300
2016-12-28,20500.000000,20775.000000,20300.000000,20775.000000,16651.275391,3281000
2016-12-29,20400.000000,21000.000000,20400.000000,20950.000000,16791.542969,3132200
2016-12-30,20900.000000,21450.000000,20850.000000,21250.000000,17031.986328,2367800
2017-01-02,21250.000000,21250.000000,21250.000000,21250.000000,17031.986328,0
2017-01-03,21200.000000,21200.000000,20575.000000,21000.000000,16831.615234,2865600
2017-01-04,21025.000000,21425.000000,20900.000000,21400.000000,17152.218750,2615000
2017-01-05,20900.000000,22075.000000,20900.000000,21975.000000,17613.080078,3816300
2017-01-06,21800.000000,22125.000000,21600.000000,21700.000000,17392.671875,1652600
2017-01-09,22200.000000,22200.000000,21700.000000,21900.000000,17552.970703,2823600
2017-01-10,21500.000000,22025.000000,21400.000000,21950.000000,17593.042969,2445700
2017-01-11,22000.000000,22000.000000,21600.000000,21800.000000,17472.820313,1592100
2017-01-12,21700.000000,21700.000000,21225.000000,21225.000000,17011.955078,2319300
2017-01-13,21500.000000,22100.000000,21325.000000,21925.000000,17573.007813,4668300
2017-01-16,21525.000000,21975.000000,21525.000000,21550.000000,17272.443359,1287400
2017-01-17,21400.000000,21600.000000,21375.000000,21400.000000,17152.218750,698200
2017-01-18,21650.000000,21700.000000,21575.000000,21700.000000,17392.671875,1549500
2017-01-19,21700.000000,21775.000000,21675.000000,21775.000000,17452.781250,4317400
2017-01-20,21700.000000,22250.000000,21500.000000,22000.000000,17633.119141,2241000
2017-01-23,22200.000000,22200.000000,21500.000000,21975.000000,17613.080078,2533500
2017-01-24,22200.000000,22850.000000,22125.000000,22800.000000,18274.328125,7806300
2017-01-25,22900.000000,22900.000000,22475.000000,22625.000000,18134.062500,3654400
2017-01-26,22800.000000,22975.000000,22675.000000,22900.000000,18354.474609,3925700
2017-01-27,22975.000000,22975.000000,22275.000000,22600.000000,18114.023438,1268400
2017-01-30,22975.000000,22975.000000,22350.000000,22375.000000,17933.683594,893700
2017-01-31,21850.000000,22625.000000,21850.000000,21850.000000,17512.894531,2047000
2017-02-01,22075.000000,22700.000000,22075.000000,22300.000000,17873.572266,3418700
2017-02-02,22400.000000,22625.000000,22350.000000,22600.000000,18114.023438,3861000
2017-02-03,22725.000000,23025.000000,22700.000000,23000.000000,18434.625000,8766300
2017-02-06,23000.000000,23250.000000,23000.000000,23075.000000,18494.738281,2216500
2017-02-07,23075.000000,23125.000000,22750.000000,23100.000000,18514.777344,3320800
2017-02-08,23075.000000,23075.000000,22925.000000,23000.000000,18434.625000,3529000
2017-02-09,23000.000000,23000.000000,22600.000000,22750.000000,18234.248047,2773700
2017-02-10,22900.000000,23400.000000,22600.000000,23000.000000,18434.625000,9565900
2017-02-13,23100.000000,23400.000000,23100.000000,23325.000000,18695.113281,3061600
2017-02-14,23075.000000,23325.000000,23000.000000,23025.000000,18454.662109,2440200
2017-02-15,23025.000000,23025.000000,23025.000000,23025.000000,18454.662109,0
2017-02-16,22775.000000,23825.000000,22775.000000,23825.000000,19095.869141,4085100
2017-02-17,23100.000000,24350.000000,22825.000000,23875.000000,19135.941406,6471200
2017-02-20,24200.000000,24700.000000,23950.000000,24425.000000,19576.771484,2546600
2017-02-21,24500.000000,24600.000000,24425.000000,24475.000000,19616.845703,3127200
2017-02-22,24400.000000,24550.000000,23750.000000,24375.000000,19536.697266,3282700
2017-02-23,24625.000000,24650.000000,24450.000000,24650.000000,19757.113281,5536400
2017-02-24,24800.000000,25525.000000,24775.000000,25500.000000,20438.388672,4753300
2017-02-27,24875.000000,25175.000000,24675.000000,24925.000000,19977.521484,2784100
2017-02-28,25100.000000,25475.000000,24650.000000,24650.000000,19757.113281,6150000
2017-03-01,24950.000000,24950.000000,23750.000000,23900.000000,19155.980469,2475200
2017-03-02,24250.000000,25200.000000,24250.000000,25075.000000,20097.750000,3291500
2017-03-03,25075.000000,25125.000000,24650.000000,25100.000000,20117.787109,2215100
2017-03-06,25100.000000,26200.000000,25100.000000,26200.000000,20999.445313,8768000
2017-03-07,26350.000000,26600.000000,25625.000000,26000.000000,20839.138672,4097500
2017-03-08,26300.000000,26300.000000,25500.000000,25600.000000,20518.539063,3732400
2017-03-09,25900.000000,26200.000000,25025.000000,25900.000000,20758.992188,4620700
2017-03-10,25900.000000,25900.000000,25200.000000,25750.000000,20638.767578,4051800
2017-03-13,25750.000000,25900.000000,25300.000000,25400.000000,20358.240234,2019400
2017-03-14,25550.000000,26125.000000,25550.000000,25950.000000,20799.064453,4308100
2017-03-15,25950.000000,25950.000000,25125.000000,25350.000000,20318.162109,1962200
2017-03-16,25700.000000,25875.000000,25600.000000,25700.000000,20598.691406,4174700
2017-03-17,25925.000000,27000.000000,25800.000000,27000.000000,21640.646484,5801500
2017-03-20,27200.000000,27275.000000,25750.000000,26075.000000,20899.255859,3075800
2017-03-21,26250.000000,27250.000000,26250.000000,27250.000000,21841.025391,3943200
2017-03-22,27125.000000,27800.000000,26600.000000,27800.000000,22281.855469,5783500
2017-03-23,27650.000000,27975.000000,27550.000000,27600.000000,22121.552734,3413700
2017-03-24,27625.000000,27925.000000,27550.000000,27775.000000,22261.818359,2557200
2017-03-27,27150.000000,27425.000000,27075.000000,27150.000000,21760.875000,4892400
2017-03-29,27500.000000,28200.000000,27450.000000,27850.000000,22321.929688,3458300
2017-03-30,27850.000000,28100.000000,27350.000000,27850.000000,22321.929688,4239800
2017-03-31,27900.000000,27900.000000,26500.000000,26500.000000,21239.898438,4614700
2017-04-03,27000.000000,28375.000000,27000.000000,27825.000000,22301.890625,6550200
2017-04-04,29000.000000,29450.000000,28750.000000,29150.000000,23363.882813,4085800
2017-04-05,29150.000000,29150.000000,29150.000000,29150.000000,23363.882813,0
2017-04-06,29000.000000,29175.000000,28550.000000,29000.000000,23243.660156,2791500
2017-04-07,28750.000000,28900.000000,28450.000000,28700.000000,23003.207031,2974600
2017-04-10,28700.000000,28775.000000,28525.000000,28600.000000,22923.056641,1627500
2017-04-11,28625.000000,29100.000000,28350.000000,29000.000000,23243.660156,7201500
2017-04-12,29100.000000,29200.000000,28775.000000,29000.000000,23243.660156,2478100
2017-04-13,28950.000000,28950.000000,27900.000000,28150.000000,22562.378906,3870000
2017-04-17,28475.000000,28475.000000,27225.000000,27225.000000,21820.986328,3769300
2017-04-18,27600.000000,27925.000000,27500.000000,27850.000000,22321.929688,3445500
2017-04-19,27850.000000,27850.000000,27850.000000,27850.000000,22321.929688,0
2017-04-20,27500.000000,27825.000000,27150.000000,27400.000000,21961.250000,5085100
2017-04-21,27300.000000,27350.000000,26900.000000,26925.000000,21580.537109,2823200
2017-04-25,26850.000000,26925.000000,26150.000000,26600.000000,21320.044922,5957200
2017-04-26,26550.000000,27950.000000,26400.000000,27900.000000,22697.343750,5980500
2017-04-27,27900.000000,27900.000000,27125.000000,27250.000000,22168.550781,3235800
2017-04-28,27350.000000,27450.000000,26825.000000,26900.000000,21883.822266,3862400
2017-05-02,26900.000000,26900.000000,25850.000000,26000.000000,21151.644531,5115500
2017-05-03,25975.000000,26425.000000,25750.000000,25900.000000,21070.292969,2906400
2017-05-04,26100.000000,26100.000000,24925.000000,25050.000000,20378.800781,4997600
2017-05-05,25150.000000,25200.000000,24750.000000,25050.000000,20378.800781,4371700
2017-05-08,25350.000000,26325.000000,25350.000000,25900.000000,21070.292969,8069700
2017-05-09,26000.000000,26200.000000,24750.000000,25500.000000,20744.880859,7799800
2017-05-10,25500.000000,25500.000000,25025.000000,25050.000000,20378.800781,3632700
2017-05-12,25300.000000,25350.000000,24300.000000,24375.000000,19829.667969,6216600
2017-05-15,24400.000000,24675.000000,24100.000000,24550.000000,19972.035156,2611400
2017-05-16,24650.000000,24700.000000,23625.000000,23825.000000,19382.232422,4722000
2017-05-17,23750.000000,24100.000000,23025.000000,23100.000000,18792.423828,7034400
2017-05-18,23100.000000,24000.000000,22875.000000,23450.000000,19077.156250,8523300
2017-05-19,23725.000000,24375.000000,23400.000000,24150.000000,19646.626953,7065300
2017-05-22,24600.000000,25000.000000,24125.000000,24400.000000,19850.007813,5781200
2017-05-23,24700.000000,24800.000000,24275.000000,24600.000000,20012.708984,6348800
2017-05-24,24500.000000,24600.000000,24000.000000,24100.000000,19605.949219,3787900
2017-05-26,24575.000000,24675.000000,24050.000000,24575.000000,19992.371094,8073300
2017-05-29,24750.000000,26100.000000,24650.000000,26025.000000,21171.984375,7014200
2017-05-30,26300.000000,27100.000000,26200.000000,27075.000000,22026.181641,6460000
2017-05-31,26525.000000,27775.000000,26250.000000,27775.000000,22595.658203,9556500
2017-06-01,27775.000000,27775.000000,27775.000000,27775.000000,22595.658203,0
2017-06-02,27200.000000,27200.000000,26500.000000,26550.000000,21599.087891,3974900
2017-06-05,26725.000000,27000.000000,26200.000000,26550.000000,21599.087891,3106200
2017-06-06,26975.000000,27050.000000,26750.000000,26950.000000,21924.494141,4264100
2017-06-07,27225.000000,27225.000000,26950.000000,27150.000000,22087.203125,2691800
2017-06-08,27200.000000,27350.000000,27025.000000,27200.000000,22127.876953,2045900
2017-06-09,27300.000000,27300.000000,25975.000000,26500.000000,21558.410156,5631900
2017-06-12,26250.000000,27200.000000,26250.000000,27075.000000,22026.181641,3610100
2017-06-13,27200.000000,27325.000000,26900.000000,27325.000000,22229.564453,1771800
2017-06-14,27025.000000,27700.000000,27025.000000,27700.000000,22534.636719,3012000
2017-06-15,27475.000000,27475.000000,27050.000000,27475.000000,22351.597656,2782800
2017-06-16,27475.000000,27475.000000,26500.000000,26500.000000,21558.410156,9610200
2017-06-19,26650.000000,26900.000000,26150.000000,26450.000000,21517.730469,3472500
2017-06-20,26750.000000,27000.000000,26575.000000,27000.000000,21965.171875,4884400
2017-06-21,26775.000000,27200.000000,26575.000000,27200.000000,22127.876953,4307100
2017-06-22,27500.000000,27550.000000,27300.000000,27450.000000,22331.255859,3455800
2017-06-23,27450.000000,27450.000000,27450.000000,27450.000000,22331.255859,0
2017-06-26,27450.000000,27450.000000,27450.000000,27450.000000,22331.255859,0
2017-06-27,27450.000000,27450.000000,27450.000000,27450.000000,22331.255859,0
2017-06-28,27450.000000,27450.000000,27450.000000,27450.000000,22331.255859,0
2017-06-29,27450.000000,27450.000000,27450.000000,27450.000000,22331.255859,0
2017-06-30,27450.000000,27450.000000,27450.000000,27450.000000,22331.255859,0
2017-07-03,27800.000000,28950.000000,26175.000000,28850.000000,23470.193359,10273000
2017-07-04,28900.000000,28900.000000,28250.000000,28500.000000,23185.457031,3009800
2017-07-05,28625.000000,28625.000000,27600.000000,27825.000000,22636.332031,2499500
2017-07-06,28125.000000,28125.000000,27875.000000,28100.000000,22860.048828,2911100
2017-07-07,28350.000000,28350.000000,27000.000000,27200.000000,22127.876953,1722500
